DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
16,1602,6,2024,25,7,2023,16,1603,999,53,9,1,320,320,1,2,92,97
13,1301,6,2024,3,8,2023,13,1312,999,999,9,9,320,320,9,9,92,97
4,0413,6,2024,7,12,2023,18,1805,35,29,4,4,320,320,2,2,92,97
14,1415,6,2024,28,12,2023,14,1415,24,27,1,1,320,320,1,2,92,97
13,1301,6,2024,10,8,2023,13,1301,32,39,4,4,320,320,2,2,92,97
17,1714,6,2024,3,5,2023,17,1703,51,43,4,4,320,320,2,2,92,97
11,1102,6,2024,27,11,2023,11,1102,28,28,1,4,320,320,2,3,92,97
21,2104,6,2024,19,10,2023,20,2006,32,25,9,4,320,320,1,2,92,97
9,0901,2,2023,30,1,2023,7,0705,27,28,1,4,320,320,4,4,93,97
9,0901,2,2023,7,2,2023,9,0901,40,38,1,1,320,320,9,2,93,97
11,1109,2,2023,27,1,2023,11,1109,35,33,1,1,320,320,2,3,93,97
5,0501,2,2023,16,2,2023,5,0501,35,31,4,4,320,320,2,2,93,97
7,0701,3,2023,22,2,2023,7,0701,28,20,1,1,320,320,2,9,93,97
6,0601,3,2023,2,2,2023,6,0602,35,33,4,4,320,320,2,2,93,97
9,0901,3,2023,23,3,2023,12,1202,43,43,5,4,320,320,2,2,93,97
1,0101,4,2023,9,3,2023,1,0106,30,30,4,4,320,320,4,4,93,97
1,0101,4,2023,27,3,2023,1,0115,999,999,9,9,320,320,9,9,93,97
1,0108,5,2023,28,3,2023,11,1108,27,25,4,4,320,320,2,3,93,97
9,0901,5,2023,14,4,2023,9,0901,999,999,9,9,9999,9999,9,9,93,97
1,0101,6,2023,9,6,2023,1,0114,999,999,9,9,320,320,9,9,93,97
7,0701,6,2023,19,5,2023,7,0710,42,31,9,9,320,320,9,9,93,97
9,0902,8,2023,3,8,2023,9,0902,48,48,4,4,320,320,2,9,93,97
9,0901,8,2023,15,6,2023,9,0901,27,26,1,4,320,320,4,4,93,97
1,0101,8,2023,3,8,2023,1,0101,31,25,4,5,320,320,4,3,93,97
1,0107,8,2023,31,5,2023,1,0107,29,30,1,1,320,320,2,4,93,97
1,0101,8,2023,9,8,2023,14,1402,47,44,1,1,320,320,2,2,93,97
21,2101,8,2023,18,5,2023,21,2101,32,29,4,4,320,320,3,3,93,97
22,2206,10,2023,12,9,2023,22,2206,26,28,5,4,320,320,2,2,93,97
17,1701,10,2023,31,7,2023,17,1701,35,27,4,4,320,320,2,2,93,97
1,0114,10,2023,19,9,2023,1,0114,999,999,9,9,320,320,9,9,93,97
10,1010,11,2023,22,3,2023,10,1010,999,999,9,9,320,320,9,9,93,97
1,0101,11,2023,29,8,2023,1,0101,27,26,4,4,320,320,4,4,93,97
10,1002,12,2023,2,11,2023,10,1002,27,28,4,4,320,320,3,2,93,97
12,1215,1,2024,20,12,2023,12,1215,28,27,4,4,320,320,3,2,93,97
9,0901,4,2024,18,9,2023,9,0901,39,999,4,4,320,320,4,9,93,97
18,1801,10,2023,31,5,2023,18,1802,23,25,1,1,320,320,4,2,94,97
1,0101,2,2023,16,1,2023,19,1904,35,32,4,4,320,320,2,2,96,97
1,0108,3,2023,24,2,2023,1,0115,31,31,4,4,320,320,4,4,96,97
1,0101,4,2023,1,3,2023,1,0101,39,38,4,9,320,320,2,1,96,97
9,0901,4,2023,12,4,2023,9,0914,33,31,1,1,320,320,3,3,96,97
1,0101,4,2023,27,3,2023,1,0108,31,32,4,1,320,320,3,2,96,97
1,0101,5,2023,11,4,2023,1,0101,24,24,4,4,320,320,4,4,96,97
9,0901,5,2023,3,5,2023,11,1101,22,23,4,9,320,320,3,1,96,97
1,0101,5,2023,28,3,2023,1,0101,31,35,4,4,320,320,4,4,96,97
1,0101,5,2023,5,5,2023,1,0108,33,29,4,4,320,320,4,3,96,97
1,0101,6,2023,19,5,2023,1,0110,34,32,4,4,320,320,3,3,96,97
1,0101,7,2023,14,6,2023,1,0106,30,24,4,9,320,320,4,2,96,97
1,0101,7,2023,4,7,2023,1,0101,32,28,4,4,320,320,4,4,96,97
1,0101,8,2023,8,8,2023,1,0101,45,999,4,9,320,320,3,9,96,97
1,0101,9,2023,24,8,2023,1,0105,30,23,4,4,320,320,4,4,96,97
1,0101,9,2023,8,8,2023,1,0102,29,28,4,4,320,320,3,3,96,97
1,0101,11,2023,27,10,2023,1,0108,33,31,4,4,320,320,3,2,96,97
1,0101,12,2023,6,9,2023,1,0101,31,30,4,4,320,320,4,3,96,97
9,0901,1,2024,30,11,2023,9,0901,33,26,4,4,320,320,4,3,96,97
3,0313,1,2024,15,6,2023,3,0301,22,21,4,4,320,320,4,9,96,97
1,0101,1,2024,3,11,2023,1,0108,41,44,4,4,320,320,2,2,96,97
9,0901,4,2024,23,6,2023,9,0901,38,999,4,5,320,320,3,9,96,97
1,0101,2,2023,11,1,2023,1,0101,46,45,4,4,320,320,5,5,97,11
1,0101,3,2023,13,2,2023,1,0101,35,35,9,4,320,320,4,5,97,12
1,0101,3,2023,16,1,2023,1,0101,44,44,4,4,320,320,5,6,97,12
1,0106,4,2023,10,4,2023,1,0101,57,56,4,9,320,170,5,9,97,12
1,0101,4,2023,14,2,2023,1,0101,46,42,4,4,320,320,5,5,97,14
1,0101,5,2023,13,3,2023,1,0101,35,31,4,4,320,320,4,6,97,12
1,0101,5,2023,21,2,2023,5,0501,40,36,4,4,320,320,4,5,97,12
1,0101,5,2023,17,2,2023,1,0101,51,53,9,4,858,320,1,5,97,12
13,1301,5,2023,27,1,2023,13,1301,37,28,4,4,320,320,4,5,97,11
1,0101,7,2023,28,6,2023,1,0101,999,999,9,9,320,320,9,9,97,12
1,0101,7,2023,28,6,2023,1,0101,47,46,4,4,320,320,5,5,97,12
5,0502,9,2023,14,6,2023,1,0101,43,39,4,4,320,320,4,5,97,12
9,0920,10,2023,30,6,2023,9,0920,41,39,4,4,320,320,5,5,97,12
1,0101,12,2023,4,10,2023,1,0101,37,37,9,4,320,320,9,5,97,11
1,0104,1,2024,8,8,2023,1,0104,30,28,4,4,320,320,5,5,97,12
19,1911,1,2023,16,1,2023,1,0111,33,34,4,4,320,320,4,6,97,22
1,0101,1,2023,23,1,2023,1,0101,999,999,9,9,320,320,9,9,97,23
9,0901,1,2023,24,1,2023,9,0901,28,30,4,4,320,320,4,4,97,23
9,0901,1,2023,12,1,2023,9,0901,40,42,4,4,320,320,5,5,97,23
13,1301,1,2023,10,1,2023,13,1301,40,34,4,4,320,320,4,5,97,22
19,1911,2,2023,23,1,2023,1,0108,41,40,4,4,320,320,5,5,97,21
13,1301,2,2023,25,1,2023,13,1301,32,34,4,4,320,320,4,4,97,23
9,0901,2,2023,7,2,2023,9,0909,37,33,4,4,320,320,4,5,97,26
19,1901,2,2023,24,1,2023,19,1901,43,35,4,4,320,320,5,5,97,22
1,0101,2,2023,4,1,2023,10,1003,999,999,9,9,320,320,9,9,97,23
1,0101,2,2023,11,1,2023,1,0101,31,32,4,9,320,320,3,9,97,24
9,0901,2,2023,8,2,2023,9,0920,28,30,4,4,320,320,4,9,97,26
9,0920,2,2023,30,1,2023,9,0920,29,26,4,4,320,320,4,4,97,23
13,1301,2,2023,21,2,2023,13,1304,41,32,9,4,320,320,9,4,97,23
1,0101,2,2023,7,2,2023,1,0101,37,35,4,4,320,320,4,5,97,24
1,0101,2,2023,27,1,2023,1,0115,42,28,4,4,320,320,4,5,97,24
5,0504,2,2023,13,2,2023,5,0504,36,36,4,4,320,320,4,9,97,23
12,1221,2,2023,20,1,2023,12,1221,41,37,4,4,320,320,4,4,97,23
1,0101,3,2023,1,3,2023,1,0108,43,50,4,4,320,320,4,9,97,24
1,0101,3,2023,10,2,2023,17,1701,39,36,4,9,320,188,4,6,97,24
21,2101,3,2023,10,1,2023,21,2106,40,39,4,4,320,320,4,5,97,24
7,0701,3,2023,14,3,2023,7,0701,26,26,4,4,320,320,4,4,97,23
9,0901,3,2023,22,3,2023,9,0904,28,30,1,4,320,320,4,4,97,23
1,0101,3,2023,1,3,2023,1,0101,28,36,4,4,320,320,4,4,97,23
21,2101,3,2023,23,1,2023,16,1601,36,39,4,4,320,320,4,5,97,23
1,0101,3,2023,21,2,2023,1,0101,31,51,4,4,320,320,5,4,97,23
1,0101,3,2023,28,2,2023,5,0501,56,46,4,4,320,320,3,5,97,24
3,0309,3,2023,6,3,2023,1,0101,64,59,4,4,320,320,4,5,97,26
1,0116,3,2023,7,2,2023,1,0101,24,26,5,4,320,320,4,4,97,23
10,1002,3,2023,10,1,2023,10,1002,999,38,9,4,320,320,9,4,97,23
10,1002,3,2023,10,3,2023,11,1107,33,33,9,9,320,320,1,9,97,23
9,0908,3,2023,27,3,2023,9,0901,38,35,4,4,320,320,4,5,97,23
15,1501,3,2023,6,3,2023,15,1501,52,44,4,4,320,320,1,5,97,24
3,0309,3,2023,21,2,2023,3,0309,30,28,4,9,320,320,3,9,97,23
1,0101,3,2023,13,2,2023,5,0501,49,52,4,4,320,320,4,5,97,26
1,0101,3,2023,18,1,2023,5,0501,57,49,9,4,320,320,1,4,97,23
5,0502,4,2023,13,1,2023,5,0502,41,37,4,4,320,320,9,9,97,23
1,0101,4,2023,16,3,2023,1,0101,999,999,9,9,320,320,9,9,97,23
1,0101,4,2023,20,2,2023,1,0101,41,37,4,4,320,320,4,4,97,23
9,0917,4,2023,30,3,2023,9,0917,26,25,4,4,320,320,3,4,97,23
12,1201,4,2023,13,3,2023,12,1201,34,35,4,4,320,320,5,5,97,23
1,0101,4,2023,23,1,2023,1,0101,33,30,4,4,320,320,4,4,97,23
3,0308,4,2023,21,3,2023,13,1301,43,30,9,4,320,320,5,5,97,22
5,0512,4,2023,23,1,2023,5,0512,31,37,4,4,320,320,4,5,97,23
1,0101,4,2023,28,3,2023,1,0115,32,34,9,4,320,320,4,5,97,26
3,0301,4,2023,25,4,2023,3,0301,34,34,4,9,320,320,4,5,97,23
1,0101,4,2023,17,3,2023,1,0101,41,26,9,4,320,320,4,9,97,26
13,1301,4,2023,20,4,2023,13,1301,36,39,4,4,320,320,4,5,97,23
20,2011,4,2023,20,4,2023,20,2011,38,28,4,4,320,320,5,4,97,23
14,1401,4,2023,17,2,2023,1,0115,22,26,1,4,320,320,4,4,97,23
1,0101,4,2023,17,3,2023,1,0101,999,50,9,4,320,320,9,9,97,22
20,2001,4,2023,12,1,2023,20,2001,42,40,4,4,320,320,3,5,97,23
1,0117,4,2023,31,1,2023,1,0114,27,28,4,4,320,320,4,5,97,23
1,0101,4,2023,10,3,2023,1,0101,41,35,4,4,320,320,4,9,97,26
12,1218,4,2023,24,3,2023,12,1217,32,27,4,4,320,320,3,5,97,23
7,0701,5,2023,24,3,2023,7,0701,29,29,1,4,320,320,4,4,97,23
21,2101,5,2023,30,3,2023,1,0101,32,29,4,4,320,320,3,4,97,23
1,0101,5,2023,4,5,2023,1,0108,36,37,9,4,320,320,9,5,97,21
20,2001,5,2023,26,4,2023,20,2001,43,35,4,4,320,320,9,9,97,23
1,0101,5,2023,30,3,2023,1,0101,35,33,4,4,320,320,4,5,97,26
9,0920,5,2023,30,3,2023,9,0920,34,36,4,4,320,320,4,4,97,23
1,0115,5,2023,12,4,2023,17,1711,34,40,9,9,320,320,9,4,97,23
1,0101,5,2023,25,4,2023,20,2008,26,39,4,4,320,320,4,4,97,23
1,0101,5,2023,21,3,2023,1,0101,31,31,9,4,320,320,4,4,97,23
1,0101,5,2023,4,4,2023,1,0101,39,43,4,4,320,320,5,5,97,22
2,0201,5,2023,3,5,2023,2,0205,62,38,4,4,320,320,5,5,97,23
9,0901,5,2023,2,5,2023,9,0901,24,39,4,4,320,320,2,9,97,24
1,0101,5,2023,27,4,2023,4,0401,29,24,4,9,320,320,4,5,97,23
1,0101,5,2023,27,4,2023,1,0107,33,33,4,4,320,320,4,5,97,26
9,0901,5,2023,9,5,2023,9,0904,32,32,1,1,320,320,4,4,97,23
22,2211,5,2023,24,4,2023,22,2211,26,26,4,4,320,320,5,4,97,23
5,0502,5,2023,9,5,2023,5,0501,30,37,4,4,320,320,3,5,97,22
13,1324,5,2023,6,2,2023,13,1324,29,28,1,4,320,320,4,5,97,26
14,1401,5,2023,14,3,2023,14,1406,31,31,1,1,320,320,3,9,97,23
1,0101,5,2023,24,1,2023,1,0101,999,999,9,9,320,320,9,9,97,23
1,0101,5,2023,28,3,2023,1,0103,44,42,4,4,320,320,5,5,97,21
3,0312,5,2023,2,5,2023,3,0312,31,31,4,4,320,320,4,5,97,22
1,0101,5,2023,12,4,2023,1,0101,35,38,4,4,320,320,4,9,97,26
9,0920,5,2023,28,4,2023,9,0920,33,32,4,4,320,320,3,4,97,23
1,0101,5,2023,3,5,2023,1,0101,999,999,9,9,320,320,9,9,97,23
1,0101,5,2023,25,4,2023,1,0108,999,999,9,9,320,320,9,9,97,23
1,0105,5,2023,16,1,2023,1,0101,46,43,4,9,320,840,5,9,97,24
9,0923,5,2023,16,5,2023,9,0901,999,999,9,9,320,320,9,9,97,23
1,0101,5,2023,27,4,2023,1,0101,42,35,4,4,320,320,5,5,97,26
1,0101,5,2023,17,5,2023,1,0101,38,29,4,4,320,320,4,5,97,24
6,0601,5,2023,27,4,2023,6,0608,29,26,4,4,320,320,5,4,97,23
1,0101,5,2023,16,3,2023,1,0101,43,36,4,4,320,320,4,5,97,22
1,0101,6,2023,28,4,2023,1,0108,41,37,5,4,320,320,1,4,97,23
1,0101,6,2023,7,2,2023,1,0101,35,33,4,9,320,320,4,9,97,23
1,0115,6,2023,17,5,2023,4,0415,33,28,4,4,320,320,3,5,97,23
1,0101,6,2023,29,5,2023,1,0101,39,37,4,5,320,320,5,5,97,24
10,1001,6,2023,15,6,2023,10,1001,37,33,9,4,320,320,1,4,97,23
1,0115,6,2023,21,2,2023,1,0101,34,32,4,4,320,320,4,4,97,23
10,1016,6,2023,27,3,2023,10,1016,43,45,4,4,320,320,9,4,97,23
1,0101,6,2023,1,6,2023,1,0101,39,34,4,4,320,320,4,5,97,24
14,1401,6,2023,31,3,2023,14,1401,35,30,4,4,320,320,5,5,97,23
3,0301,6,2023,4,5,2023,1,0101,999,48,9,4,320,320,9,9,97,23
5,0501,6,2023,31,5,2023,5,0501,38,32,4,4,320,320,4,5,97,22
9,0921,6,2023,2,6,2023,9,0922,32,38,4,4,320,320,2,5,97,23
13,1301,6,2023,13,6,2023,9,0901,55,53,4,4,320,320,9,5,97,22
9,0920,6,2023,8,6,2023,1,0108,999,999,9,9,320,320,1,9,97,23
1,0101,6,2023,2,5,2023,1,0101,32,28,4,4,320,320,4,4,97,23
1,0101,6,2023,2,6,2023,1,0101,54,54,4,4,320,320,5,5,97,24
1,0101,6,2023,5,6,2023,1,0101,35,29,4,4,320,320,4,5,97,26
1,0101,6,2023,6,3,2023,1,0101,31,31,9,4,320,320,4,9,97,24
22,2201,6,2023,8,6,2023,4,0416,999,999,9,9,320,320,9,9,97,26
6,0601,6,2023,8,6,2023,20,2001,27,29,4,4,320,320,4,4,97,23
1,0101,6,2023,26,5,2023,5,0501,35,34,4,4,320,320,5,4,97,23
1,0101,6,2023,2,5,2023,1,0101,30,35,4,4,320,320,4,5,97,24
14,1401,6,2023,3,4,2023,14,1402,30,34,1,4,320,320,4,4,97,23
6,0601,6,2023,20,4,2023,6,0601,27,27,4,4,320,320,4,4,97,23
19,1905,6,2023,16,6,2023,19,1903,65,38,9,9,320,320,9,9,97,23
12,1218,7,2023,27,6,2023,12,1217,32,32,4,4,320,320,4,4,97,23
1,0101,7,2023,28,6,2023,1,0101,38,40,4,4,320,320,5,5,97,26
11,1101,7,2023,6,7,2023,11,1108,999,999,9,9,320,320,9,9,97,23
15,1503,7,2023,2,3,2023,15,1503,21,22,9,1,320,320,9,4,97,23
13,1301,7,2023,5,7,2023,13,1301,39,48,4,4,320,320,3,5,97,26
1,0115,7,2023,30,5,2023,1,0115,40,31,4,9,320,320,9,5,97,22
14,1401,7,2023,17,3,2023,1,0101,999,60,9,4,320,320,1,5,97,26
9,0901,7,2023,14,7,2023,9,0901,38,43,4,4,320,320,5,5,97,26
1,0101,7,2023,21,6,2023,1,0101,46,43,4,4,320,320,4,9,97,24
1,0111,7,2023,31,5,2023,1,0114,29,28,4,4,320,320,4,5,97,26
9,0920,7,2023,21,3,2023,9,0920,56,35,4,4,320,320,2,4,97,23
1,0102,7,2023,25,5,2023,1,0102,41,34,9,4,840,320,1,6,97,22
1,0101,7,2023,28,6,2023,18,1805,53,52,4,4,320,320,4,4,97,23
16,1610,7,2023,9,6,2023,16,1610,44,38,1,1,320,320,5,5,97,23
13,1301,7,2023,29,6,2023,13,1301,30,34,9,4,840,320,4,5,97,23
22,2212,7,2023,6,7,2023,22,2212,30,27,4,4,320,320,4,4,97,23
1,0101,7,2023,5,6,2023,1,0101,41,41,9,9,152,320,1,9,97,24
10,1010,8,2023,27,7,2023,10,1010,999,999,9,9,320,320,9,9,97,23
10,1001,8,2023,18,7,2023,10,1001,31,32,4,4,320,320,2,4,97,23
1,0101,8,2023,21,7,2023,22,2201,26,31,5,4,320,320,4,4,97,23
17,1712,8,2023,15,6,2023,17,1708,43,49,4,4,320,320,5,4,97,23
13,1301,8,2023,27,7,2023,13,1301,37,30,4,4,320,320,5,9,97,23
1,0101,8,2023,20,7,2023,9,0901,32,35,4,4,320,320,5,6,97,24
1,0101,8,2023,24,7,2023,1,0101,39,36,4,4,320,320,4,6,97,24
3,0301,8,2023,22,6,2023,3,0314,34,34,4,4,320,320,5,5,97,23
3,0302,8,2023,2,8,2023,3,0301,35,33,4,4,320,320,5,4,97,23
11,1103,8,2023,29,6,2023,12,1215,33,31,9,4,320,320,1,4,97,23
1,0101,8,2023,24,8,2023,1,0113,999,59,9,4,320,320,1,5,97,26
1,0115,8,2023,10,7,2023,1,0115,999,47,9,4,320,320,9,4,97,23
9,0922,8,2023,30,6,2023,9,0922,999,999,9,9,320,320,9,4,97,23
1,0113,8,2023,5,7,2023,1,0101,52,49,4,4,320,320,4,5,97,26
1,0101,8,2023,16,8,2023,3,0301,55,46,4,9,320,320,6,9,97,26
1,0101,8,2023,24,8,2023,1,0115,33,36,4,4,320,320,1,5,97,22
9,0922,8,2023,4,8,2023,9,0921,38,38,1,1,320,320,4,4,97,23
9,0901,8,2023,29,8,2023,9,0901,24,26,4,4,320,320,4,4,97,23
1,0101,9,2023,10,8,2023,1,0101,35,45,4,4,320,320,4,5,97,26
22,2201,9,2023,1,9,2023,22,2201,44,33,4,4,320,320,5,4,97,23
13,1303,9,2023,20,9,2023,13,1303,999,39,9,1,320,320,9,9,97,23
9,0901,9,2023,10,5,2023,1,0101,45,49,9,5,484,320,9,6,97,23
19,1904,9,2023,31,5,2023,18,1802,39,36,4,4,320,320,3,4,97,23
9,0901,9,2023,4,9,2023,9,0901,24,27,9,4,484,320,9,4,97,23
12,1201,9,2023,18,8,2023,12,1202,39,29,4,4,320,320,5,4,97,23
12,1202,9,2023,29,8,2023,12,1202,28,39,4,5,320,320,4,5,97,26
1,0101,9,2023,1,9,2023,1,0115,31,27,4,4,320,320,4,4,97,23
1,0101,9,2023,7,7,2023,1,0101,40,37,4,4,320,320,4,5,97,26
6,0601,9,2023,10,8,2023,1,0101,30,34,4,4,320,320,3,4,97,23
1,0101,9,2023,28,8,2023,1,0101,999,999,9,9,320,320,9,9,97,21
3,0309,9,2023,26,7,2023,1,0101,999,999,9,9,320,320,9,9,97,22
22,2215,9,2023,22,8,2023,22,2215,38,30,4,4,320,320,4,5,97,26
17,1703,9,2023,10,8,2023,17,1703,32,30,4,4,320,320,4,4,97,23
5,0501,9,2023,7,4,2023,5,0501,31,36,4,4,320,320,4,4,97,23
6,0601,9,2023,11,9,2023,6,0601,30,27,4,4,320,320,4,4,97,23
1,0101,9,2023,17,8,2023,1,0101,999,999,9,9,320,320,1,9,97,21
1,0101,9,2023,12,9,2023,1,0101,38,39,4,4,320,320,5,6,97,21
1,0101,9,2023,31,8,2023,1,0101,38,34,4,4,320,320,5,5,97,21
1,0101,9,2023,22,8,2023,22,2201,45,38,4,4,320,320,4,4,97,23
9,0901,9,2023,13,7,2023,9,0901,50,45,4,4,320,320,5,5,97,23
1,0101,10,2023,27,9,2023,1,0101,63,62,4,4,320,320,5,5,97,21
1,0101,10,2023,21,9,2023,1,0101,999,999,9,9,380,170,9,9,97,21
1,0101,10,2023,31,7,2023,1,0101,39,47,4,4,320,320,3,5,97,26
18,1801,10,2023,17,8,2023,18,1802,25,23,4,4,320,320,4,4,97,23
18,1801,10,2023,18,9,2023,18,1801,46,41,4,4,320,320,9,5,97,23
18,1801,10,2023,18,7,2023,18,1801,31,28,4,4,320,320,4,4,97,23
10,1001,10,2023,16,10,2023,11,1104,999,999,9,9,320,320,9,9,97,23
6,0613,10,2023,13,9,2023,6,0613,34,38,4,4,320,320,4,4,97,23
5,0501,10,2023,12,9,2023,5,0501,999,56,9,4,320,320,9,4,97,23
1,0101,10,2023,3,10,2023,1,0101,41,35,4,4,320,320,5,5,97,23
1,0101,10,2023,13,9,2023,1,0101,35,32,9,9,340,340,5,6,97,21
14,1401,10,2023,13,9,2023,14,1406,27,33,1,1,320,320,4,4,97,23
1,0101,10,2023,2,10,2023,1,0101,41,40,4,4,320,320,5,5,97,21
16,1601,10,2023,28,4,2023,16,1606,31,30,4,4,320,320,3,5,97,23
9,0901,10,2023,24,10,2023,1,0101,52,57,4,9,320,840,4,9,97,26
14,1401,10,2023,22,8,2023,14,1412,30,23,4,4,320,320,4,4,97,23
21,2101,10,2023,28,6,2023,1,0101,34,33,4,4,320,320,4,5,97,22
22,2214,10,2023,8,8,2023,22,2214,34,34,9,9,320,320,4,4,97,23
14,1401,10,2023,1,9,2023,14,1402,35,36,1,4,320,320,4,4,97,23
1,0101,10,2023,26,9,2023,9,0901,23,24,4,4,320,320,4,4,97,23
12,1222,10,2023,29,3,2023,9,0920,33,28,4,4,320,320,4,4,97,23
6,0608,10,2023,29,9,2023,6,0608,49,34,4,4,320,320,4,9,97,24
19,1903,10,2023,13,7,2023,1,0101,31,37,4,4,320,320,3,5,97,22
10,1003,11,2023,22,8,2023,10,1003,999,999,9,9,320,320,9,9,97,23
5,0506,11,2023,25,8,2023,5,0506,32,28,4,4,320,320,4,4,97,23
1,0101,11,2023,26,10,2023,14,1416,28,24,1,9,320,320,3,4,97,23
3,0308,11,2023,6,10,2023,1,0101,41,37,4,4,320,320,4,4,97,23
10,1010,11,2023,25,10,2023,10,1010,32,29,4,4,320,320,3,4,97,23
9,0901,11,2023,10,10,2023,9,0901,44,39,4,4,320,320,4,4,97,23
1,0101,11,2023,13,9,2023,1,0101,999,999,9,9,320,320,9,9,97,22
13,1301,11,2023,6,11,2023,10,1002,999,32,9,4,320,320,9,4,97,23
10,1011,11,2023,26,10,2023,10,1010,33,32,1,4,320,320,3,4,97,23
2,0201,11,2023,26,9,2023,1,0101,999,999,9,9,320,320,9,9,97,22
1,0101,11,2023,3,10,2023,1,0101,44,38,4,4,320,320,6,5,97,26
1,0101,11,2023,11,9,2023,17,1701,26,22,4,4,320,320,4,4,97,23
12,1201,11,2023,13,9,2023,12,1202,48,51,9,9,320,320,1,9,97,23
1,0101,11,2023,25,10,2023,1,0101,32,28,9,4,320,320,3,5,97,24
9,0901,11,2023,15,11,2023,9,0901,47,52,4,4,320,320,9,6,97,23
1,0101,11,2023,2,11,2023,1,0101,41,36,4,4,320,320,4,4,97,23
1,0101,11,2023,30,10,2023,1,0101,35,38,4,4,320,320,4,5,97,26
17,1701,11,2023,9,11,2023,17,1703,999,48,9,4,320,320,9,4,97,23
17,1701,11,2023,15,6,2023,17,1703,999,999,9,9,320,320,9,9,97,23
1,0101,12,2023,11,12,2023,5,0503,51,42,9,4,320,320,1,4,97,23
6,0601,12,2023,26,10,2023,6,0601,27,28,4,4,320,320,3,4,97,23
15,1501,12,2023,23,1,2023,15,1501,33,39,4,4,320,320,1,4,97,23
1,0101,12,2023,16,11,2023,1,0101,59,44,4,4,320,320,5,9,97,26
1,0101,12,2023,2,11,2023,1,0101,999,999,9,9,320,320,9,9,97,23
9,0922,12,2023,6,12,2023,12,1220,999,999,9,9,320,320,1,9,97,23
1,0107,12,2023,24,11,2023,1,0107,35,35,9,4,320,320,4,4,97,23
7,0719,12,2023,6,11,2023,7,0713,59,50,1,1,320,320,4,4,97,23
17,1701,12,2023,16,10,2023,17,1703,999,43,4,4,320,320,9,5,97,23
1,0101,12,2023,21,11,2023,5,0509,39,38,4,4,320,320,4,4,97,23
1,0101,12,2023,1,12,2023,1,0101,34,35,4,4,320,320,4,5,97,22
1,0101,12,2023,12,9,2023,1,0101,30,31,4,4,320,320,4,5,97,21
1,0101,12,2023,2,11,2023,1,0108,32,31,4,4,320,320,4,5,97,26
1,0101,12,2023,14,11,2023,1,0101,45,38,4,4,320,320,5,6,97,21
16,1610,12,2023,2,2,2023,16,1601,57,56,9,9,320,320,1,9,97,23
14,1401,12,2023,7,11,2023,14,1401,32,27,1,1,320,320,4,4,97,23
1,0101,12,2023,23,11,2023,1,0102,40,43,9,4,724,320,5,5,97,26
1,0101,12,2023,17,11,2023,1,0101,33,40,4,4,320,320,4,5,97,23
1,0101,12,2023,4,9,2023,1,0101,34,43,9,4,840,320,1,5,97,26
1,0115,12,2023,6,11,2023,1,0115,35,41,4,4,320,320,9,9,97,23
1,0101,12,2023,1,9,2023,1,0102,37,33,9,4,320,320,4,5,97,26
1,0101,12,2023,17,11,2023,1,0101,34,39,4,4,320,320,5,5,97,26
5,0502,12,2023,19,10,2023,5,0502,32,37,4,5,320,320,9,9,97,23
10,1012,12,2023,4,12,2023,22,2201,41,38,4,4,320,320,3,4,97,23
22,2214,12,2023,4,12,2023,22,2214,41,37,4,4,320,320,4,4,97,23
17,1710,12,2023,9,11,2023,17,1701,39,25,1,4,320,320,4,4,97,23
14,1412,1,2024,3,10,2023,14,1419,56,50,4,4,320,320,3,4,97,23
1,0101,1,2024,23,10,2023,1,0106,35,42,9,4,68,320,4,5,97,24
21,2101,1,2024,21,11,2023,21,2101,38,30,4,4,320,320,4,5,97,23
21,2101,1,2024,20,11,2023,21,2101,999,999,9,9,320,320,9,9,97,23
13,1307,1,2024,2,10,2023,13,1307,30,25,1,1,320,320,3,5,97,23
12,1201,1,2024,12,10,2023,12,1201,46,35,4,4,320,320,4,5,97,23
1,0101,1,2024,12,10,2023,1,0108,46,49,9,4,320,320,9,5,97,23
1,0115,1,2024,17,11,2023,1,0115,32,32,4,4,320,320,4,4,97,23
1,0114,1,2024,18,9,2023,1,0101,36,33,4,4,320,320,4,5,97,24
10,1012,1,2024,15,12,2023,10,1001,45,29,5,4,320,320,3,4,97,23
1,0101,1,2024,3,11,2023,1,0101,999,38,9,9,320,222,9,5,97,21
10,1001,1,2024,14,12,2023,10,1013,44,45,9,4,320,320,1,5,97,24
1,0101,1,2024,14,12,2023,1,0101,34,35,4,4,320,320,4,5,97,26
1,0101,1,2024,27,11,2023,1,0101,999,999,9,9,320,320,9,9,97,23
1,0101,1,2024,6,10,2023,1,0101,48,44,4,4,320,320,4,5,97,24
9,0901,1,2024,22,9,2023,13,1301,42,40,4,4,320,320,4,5,97,21
9,0901,1,2024,28,12,2023,11,1104,45,53,4,4,320,320,4,5,97,26
13,1301,1,2024,29,9,2023,13,1302,32,34,4,4,320,320,5,5,97,26
1,0101,1,2024,12,12,2023,1,0101,30,34,4,4,320,320,4,5,97,26
1,0101,1,2024,18,12,2023,1,0108,44,41,4,4,320,320,6,5,97,23
9,0901,1,2024,10,11,2023,9,0919,31,30,1,4,320,320,4,9,97,23
